0, 0.4,  0.05, 210000000000
0, 16.2635, -16.2635, 8, 0, 0, 0, 1, 0, 1
0, 8.8017, -21.2492, 8, 0, 0, 0, 1, 0, 1
0, 0, -23, 8, 0, 0, 0, 1, 0, 1
0, -8.8017, -21.2492, 8, 0, 0, 0, 1, 0, 1
0, -16.2635, -16.2635, 8, 0, 0, 0, 1, 0, 1
0, -21.2492, -8.8017, 8, 0, 0, 0, 1, 0, 1
0, -23, 0, 8, 0, 0, 0, 1, 0, 1
0, -13.8582, 5.7403, 3, 0, 0, 0, 1, 0, 1
0, -10.6066, 10.6066, 3, 0, 0, 0, 1, 0, 1
0, -5.7403, 13.8582, 3, 0, 0, 0, 1, 0, 1
0, 0, 15, 3, 0, 0, 0, 1, 0, 1
0, 5.7403, 13.8582, 3, 0, 0, 0, 1, 0, 1
0, 10.6066, 10.6066, 3, 0, 0, 0, 1, 0, 1
0, 13.8582, 5.7403, 3, 0, 0, 0, 1, 0, 1
0, 15, 0, 3, 0, 0, 0, 1, 0, 1
0, 13.8582, -5.7403, 3, 0, 0, 0, 1, 0, 1
0, 10.6066, -10.6066, 3, 0, 0, 0, 1, 0, 1
0, 5.7403, -13.8582, 3, 0, 0, 0, 1, 0, 1
0, 0, -15, 3, 0, 0, 0, 1, 0, 1
0, -5.7403, -13.8582, 3, 0, 0, 0, 1, 0, 1
0, -10.6066, -10.6066, 3, 0, 0, 0, 1, 0, 1
0, -13.8582, -5.7403, 3, 0, 0, 0, 1, 0, 1
0, -15, 0, 3, 0, 0, 0, 1, 0, 1
0, -14.7118, 2.9264, 0, 0, 0, 0, 0, 0, 0
0, -13.8582, 5.7403, 0, 0, 0, 0, 0, 0, 0
0, -12.472, 8.3336, 0, 0, 0, 0, 0, 0, 0
0, -10.6066, 10.6066, 0, 0, 0, 0, 0, 0, 0
0, -8.3336, 12.472, 0, 0, 0, 0, 0, 0, 0
0, -5.7403, 13.8582, 0, 0, 0, 0, 0, 0, 0
0, -2.9264, 14.7118, 0, 0, 0, 0, 0, 0, 0
1, 0, 15, 0, 0, 0, 0, 0, 0, 0
0, 2.9264, 14.7118, 0, 0, 0, 0, 0, 0, 0
0, 5.7403, 13.8582, 0, 0, 0, 0, 0, 0, 0
0, 8.3336, 12.472, 0, 0, 0, 0, 0, 0, 0
0, 10.6066, 10.6066, 0, 0, 0, 0, 0, 0, 0
0, 12.472, 8.3336, 0, 0, 0, 0, 0, 0, 0
0, 13.8582, 5.7403, 0, 0, 0, 0, 0, 0, 0
0, 14.7118, 2.9264, 0, 0, 0, 0, 0, 0, 0
0, 15, 0, 0, 0, 0, 0, 0, 0, 0
0, 14.7118, -2.9264, 0, 0, 0, 0, 0, 0, 0
0, 13.8582, -5.7403, 0, 0, 0, 0, 0, 0, 0
0, 12.472, -8.3336, 0, 0, 0, 0, 0, 0, 0
0, 10.6066, -10.6066, 0, 0, 0, 0, 0, 0, 0
0, 8.3336, -12.472, 0, 0, 0, 0, 0, 0, 0
0, 5.7403, -13.8582, 0, 0, 0, 0, 0, 0, 0
0, 2.9264, -14.7118, 0, 0, 0, 0, 0, 0, 0
0, 0, -15, 0, 0, 0, 0, 0, 0, 0
0, -2.9264, -14.7118, 0, 0, 0, 0, 0, 0, 0
0, -5.7403, -13.8582, 0, 0, 0, 0, 0, 0, 0
0, -8.3336, -12.472, 0, 0, 0, 0, 0, 0, 0
0, -10.6066, -10.6066, 0, 0, 0, 0, 0, 0, 0
0, -12.472, -8.3336, 0, 0, 0, 0, 0, 0, 0
0, -13.8582, -5.7403, 0, 0, 0, 0, 0, 0, 0
0, -14.7118, -2.9264, 0, 0, 0, 0, 0, 0, 0
0, -15, 0, 0, 0, 0, 0, 0, 0, 0
